,STORE_KEY,STORE_NUMBER,STORE_NAME,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE
2069,621,2315,MI2315,Franchise,2023-03-16,1999-12-31,LANSING,MI,Michigan,Central,551.0,LANSING,Active,3.0,North,0.0,2023-03-16,Operational,DomesticFranchise,LANSING,2023-03-16,,2023-03-16,Original,2023-03-16
2070,610,2303,KS2303,Franchise,2023-03-08,1999-12-31,WICHITA,KS,Kansas,Central,678.0,WICHITA-HUTCHINSON PLUS,Active,1.0,Southwest,0.0,2023-03-08,Operational,DomesticFranchise,WICHITA-HUTCHINSON PLUS,2023-03-08,,2023-03-08,Original,2023-03-08
2071,1780,999,TX999,Corporate,1994-07-06,1999-12-31,GARLAND,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,1994-07-06,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-17,2019-04-17,2020-08-16,Original,2022-07-06
2072,613,2306,OH2306,Franchise,2023-03-08,1999-12-31,EUCLID,OH,Ohio,Central,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2023-03-08,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2023-03-08,,2023-03-08,Original,2023-03-08
2073,598,2291,TN2291,Franchise,2023-05-17,1999-12-31,KNOXVILLE,TN,Tennessee,Eastern,557.0,KNOXVILLE,Active,2.0,Southeast,0.0,2023-05-17,Operational,DomesticFranchise,KNOXVILLE,2023-06-07,,2023-05-17,Original,2023-05-17
2074,662,2356,CA2356,Franchise,2023-05-16,1999-12-31,REDLANDS,CA,California,Pacific,803.0,LOS ANGELES,Active,4.0,West,0.0,2023-05-16,Operational,DomesticFranchise,LOS ANGELES,2023-05-16,,2023-05-16,Original,2023-05-16
2075,650,2344,TX2344,Franchise,2023-05-15,1999-12-31,HUTTO,TX,Texas,Central,635.0,AUSTIN,Active,1.0,Southwest,0.0,2023-05-15,Operational,DomesticFranchise,AUSTIN,2023-05-22,,2023-05-15,Original,2023-05-15
2076,664,2358,MI2358,Franchise,2023-06-14,1999-12-31,WYOMING,MI,Michigan,Central,563.0,GRAND RAPIDS-KALMZOO-B.CRK,Active,3.0,North,0.0,2023-06-14,Operational,DomesticFranchise,Grand Rapids-Kalmzoo-B.Crk,2023-06-14,,2023-06-14,Original,2023-06-14
2077,680,2374,UT2374,Franchise,2023-06-26,1999-12-31,VINEYARD,UT,Utah,Mountain,770.0,SALT LAKE CITY,Active,4.0,West,0.0,2023-06-26,Operational,DomesticFranchise,SALT LAKE CITY,2023-06-26,,2023-06-26,Original,2023-06-26
2078,697,2391,IN2391,Franchise,2023-08-10,1999-12-31,GREENWOOD,IN,Indiana,Central,527.0,INDIANAPOLIS,Active,3.0,North,0.0,2023-08-10,Operational,DomesticFranchise,INDIANAPOLIS,2023-08-10,2023-08-10,2023-08-10,Original,2023-08-09
2079,646,2340,TX2340,Franchise,2023-05-03,1999-12-31,FORT WORTH,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2023-05-03,Operational,DomesticFranchise,DALLAS-FT. WORTH,2023-05-03,,2023-05-03,Original,2023-05-03
2080,666,2360,TX2360,Franchise,2023-05-04,1999-12-31,SAN ANTONIO,TX,Texas,Central,641.0,SAN ANTONIO,Active,1.0,Southwest,0.0,2023-05-04,Operational,DomesticFranchise,SAN ANTONIO,2023-05-04,,2023-05-04,Original,2023-05-04
2081,720,2414,MI2414,Franchise,2023-09-19,1999-12-31,GRAND RAPIDS,MI,Michigan,Central,563.0,GRAND RAPIDS-KALMZOO-B.CRK,Active,3.0,North,0.0,2023-09-19,Operational,DomesticFranchise,Grand Rapids-Kalmzoo-B.Crk,2023-09-19,,2023-09-19,Original,2023-09-19
2082,611,2304,NC2304,Franchise,2023-08-06,1999-12-31,ASHEBORO,NC,North Carolina,Eastern,518.0,GREENSBORO-H.POINT-W.SALEM,Active,2.0,Southeast,0.0,2023-08-06,Operational,DomesticFranchise,GREENSBORO-H.POINT-W.SALEM,2023-08-06,2023-08-06,2023-08-06,Original,2023-08-06
2083,589,2282,IN2282,Franchise,2023-09-25,1999-12-31,FISHERS,IN,Indiana,Central,527.0,INDIANAPOLIS,Active,3.0,North,0.0,2023-09-25,Operational,DomesticFranchise,INDIANAPOLIS,2023-09-25,2023-09-25,2023-09-25,Original,2023-09-25
2084,727,2421,IL2421,Franchise,2023-09-27,1999-12-31,ELGIN,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2023-09-27,Operational,DomesticFranchise,CHICAGO,2023-09-27,2023-09-27,2023-09-27,Original,2023-09-27
2085,516,2209,VA2209,Franchise,2023-08-15,1999-12-31,CHANTILLY,VA,Virginia,Eastern,511.0,"WASHINGTON, DC (HAGRSTWN)",Active,2.0,Southeast,0.0,2023-08-15,Operational,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",2023-08-15,2023-08-15,2023-08-15,Original,2023-08-15
2086,699,2393,AZ2393,Franchise,2023-10-09,1999-12-31,BUCKEYE,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2023-10-09,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2023-10-09,,2023-10-09,Original,2023-10-09
2087,717,2411,VA2411,Franchise,2023-10-16,1999-12-31,FAIRFAX,VA,Virginia,Eastern,511.0,"WASHINGTON, DC (HAGRSTWN)",Active,2.0,Southeast,0.0,2023-10-16,Operational,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",2023-10-16,,2023-10-16,Original,2023-10-16
2088,738,2432,OR2432,Franchise,2023-11-15,1999-12-31,EUGENE,OR,Oregon,Pacific,820.0,"PORTLAND, OR",Active,4.0,West,0.0,2023-11-15,Operational,DomesticFranchise,EUGENE,2023-11-15,,2023-11-15,Original,2023-11-15
2089,626,2320,CO2320,Franchise,2023-10-11,1999-12-31,FORT COLLINS,CO,Colorado,Mountain,751.0,DENVER,Active,4.0,West,0.0,2023-10-11,Operational,DomesticFranchise,DENVER,2023-10-11,,2023-10-11,Original,2023-10-11
2090,767,2461,UT2461,Franchise,2023-11-06,1999-12-31,SPRINGVILLE,UT,Utah,Mountain,770.0,SALT LAKE CITY,Active,4.0,West,0.0,2023-11-06,Operational,DomesticFranchise,SALT LAKE CITY,2023-11-06,,2023-11-06,Original,2023-11-06
2091,744,2438,AZ2438,Franchise,2023-11-01,1999-12-31,MESA,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2023-11-01,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2023-11-01,,2023-11-01,Original,2023-11-01
2092,746,2440,TN2440,Franchise,2023-09-27,1999-12-31,MORRISTOWN,TN,Tennessee,Central,557.0,KNOXVILLE,Active,2.0,Southeast,0.0,2023-09-27,Operational,DomesticFranchise,KNOXVILLE,2023-09-27,,2023-09-27,Original,2023-09-27
2093,779,2473,AL2473,Franchise,2023-10-23,1999-12-31,PHENIX CITY,AL,Alabama,Central,522.0,"COLUMBUS, GA (OPELIKA, AL)",Active,2.0,Southeast,0.0,2023-10-23,Operational,DomesticFranchise,"COLUMBUS, GA (OPELIKA, AL)",2023-10-25,,2023-10-23,Original,2023-10-23
2094,711,2405,TN2405,Franchise,2023-09-12,1999-12-31,MURFREESBORO,TN,Tennessee,Central,659.0,NASHVILLE,Active,2.0,Southeast,0.0,2023-09-12,Operational,DomesticFranchise,NASHVILLE,2023-09-18,2023-09-18,2023-09-12,Original,2023-09-18
2095,586,2279,NC2279,Franchise,2023-12-14,1999-12-31,RALEIGH,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2023-12-14,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2023-12-14,,2023-12-14,Original,2023-12-14
2096,750,2444,MO2444,Franchise,2024-01-17,1999-12-31,WENTZVILLE,MO,Missouri,Central,609.0,ST. LOUIS,Active,3.0,North,0.0,2024-01-17,Operational,DomesticFranchise,ST. LOUIS,2024-01-17,2024-01-17,2024-01-17,Original,2024-01-17
2097,634,2328,NC2328,Franchise,2023-12-11,1999-12-31,WENDELL,NC,North Carolina,Eastern,560.0,RALEIGH-DURHAM (FAYETVLLE),Active,2.0,Southeast,0.0,2023-12-11,Operational,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),2023-12-11,,2023-12-11,Original,2023-12-11
2098,676,2370,MD2370,Franchise,2023-09-15,1999-12-31,SEVERNA PARK,MD,Maryland,Eastern,512.0,BALTIMORE,Active,2.0,Southeast,0.0,2023-09-15,Operational,DomesticFranchise,Baltimore,2023-09-15,,2023-09-15,Original,2023-09-15
2099,657,2351,IL2351,Franchise,2023-08-30,1999-12-31,LOVES PARK,IL,Illinois,Central,610.0,ROCKFORD,Active,3.0,North,0.0,2023-08-30,Operational,DomesticFranchise,ROCKFORD,2023-08-30,2023-08-30,2023-08-30,Original,2023-08-30
2100,515,2208,IL2208,Franchise,2022-07-05,1999-12-31,NEW LENOX,IL,Illinois,Central,602.0,CHICAGO,Active,3.0,North,0.0,2022-07-05,Operational,DomesticFranchise,CHICAGO,2022-07-05,2022-07-05,2022-07-05,Original,2022-07-05
2101,748,2442,SC2442,Franchise,2023-08-30,1999-12-31,EASLEY,SC,South Carolina,Eastern,567.0,GREENVLL-SPART-ASHEVLL-AND,Active,2.0,Southeast,0.0,2023-08-30,Operational,DomesticFranchise,GREENVLL-SPART-ASHEVLL-AND,2023-08-30,2023-08-30,2023-08-30,Original,2023-08-30
2102,607,2300,VA2300,Franchise,2023-07-31,1999-12-31,ANNANDALE,VA,Virginia,Eastern,511.0,"WASHINGTON, DC (HAGRSTWN)",Active,2.0,Southeast,0.0,2023-07-31,Operational,DomesticFranchise,"WASHINGTON, DC (HAGRSTWN)",2023-07-31,2023-07-31,2023-07-31,Original,2023-07-31
2103,751,2445,PA2445,Franchise,2023-12-21,1999-12-31,BRIDGEVILLE,PA,Pennsylvania,Eastern,508.0,PITTSBURGH,Active,3.0,North,0.0,2023-12-21,Operational,DomesticFranchise,PITTSBURGH,2023-12-21,,2023-12-21,Original,2023-12-21
2104,654,2348,GA2348,Franchise,2023-12-23,1999-12-31,JONESBORO,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2023-12-23,Operational,DomesticFranchise,ATLANTA,2023-12-23,,2023-12-23,Original,2023-12-23
2105,755,2449,VA2449,Franchise,2023-11-24,1999-12-31,VIRGINIA BEACH,VA,Virginia,Eastern,544.0,NORFOLK-PORTSMTH-NEWPT NWS,Active,2.0,Southeast,0.0,2023-11-24,Operational,DomesticFranchise,NORFOLK-PORTSMTH-NEWPT NWS,2023-11-24,2023-11-24,2023-11-24,Original,2023-11-24
2106,745,2439,KY2439,Franchise,2023-11-17,1999-12-31,LOUISVILLE,KY,Kentucky,Central,529.0,LOUISVILLE,Active,2.0,Southeast,0.0,2023-11-17,Operational,DomesticFranchise,LOUISVILLE,2023-11-17,2023-11-17,2023-11-17,Original,2023-11-17
2107,766,2460,PA2460,Franchise,2023-12-11,1999-12-31,SHILLINGTON,PA,Pennsylvania,Eastern,504.0,PHILADELPHIA,Active,3.0,North,0.0,2023-12-11,Operational,DomesticFranchise,PHILADELPHIA,2023-12-11,,2023-12-11,Original,2023-12-11
2108,772,2466,PA2466,Franchise,2023-12-14,1999-12-31,MOON TOWNSHIP,PA,Pennsylvania,Eastern,508.0,PITTSBURGH,Active,3.0,North,0.0,2023-12-14,Operational,DomesticFranchise,PITTSBURGH,2023-12-14,2023-12-14,2023-12-14,Original,2023-12-14
2110,622,2316,PA2316,Franchise,2023-04-24,1999-12-31,PITTSBURGH,PA,Pennsylvania,Eastern,508.0,PITTSBURGH,Active,3.0,North,0.0,2023-04-24,Operational,DomesticFranchise,PITTSBURGH,2023-04-24,,2023-04-24,Original,2023-04-24
2111,1726,937,TX937,Corporate,2022-04-27,1999-12-31,GARLAND,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2022-04-27,Operational,DomesticCorporate,DALLAS-FT. WORTH,2022-04-28,2022-04-27,2022-04-27,Original,2022-07-06
2112,1732,944,TX944,Corporate,2021-08-18,1999-12-31,BENBROOK,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2021-08-18,Operational,DomesticCorporate,DALLAS-FT. WORTH,2021-08-18,2021-08-18,2021-08-18,Original,2022-07-06
2113,759,2453,CT2453,Franchise,2024-04-27,1999-12-31,DANBURY,CT,Connecticut,Unknown,533.0,HARTFORD & NEW HAVEN,Active,3.0,North,0.0,2024-04-27,Operational,DomesticFranchise,HARTFORD & NEW HAVEN,2024-04-27,,2024-04-27,Original,2024-04-27
2114,1948,1167,FL1167,Franchise,2017-04-12,1999-12-31,PEMBROKE PINES,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2017-04-12,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2019-03-20,2019-03-20,2020-09-27,Original,2022-07-20
2115,262,1954,FL1954,Franchise,2022-03-26,1999-12-31,MIAMI,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2022-03-26,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2022-03-26,2022-03-28,2022-03-26,Original,2022-07-20
2116,2311,1532,OH1532,Franchise,2018-12-19,1999-12-31,PARMA,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2018-12-19,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2019-06-26,2019-06-26,2020-09-27,Original,2022-07-20
2117,2359,1580,OH1580,Franchise,2019-06-22,1999-12-31,MAYFIELD HEIGHTS,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2019-06-22,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
2118,1556,734,OH734,Franchise,2014-04-17,1999-12-31,SOUTH EUCLID,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2014-04-17,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2019-06-26,2019-06-26,2020-09-27,Original,2022-07-20
2119,2436,1657,OH1657,Franchise,2020-02-06,1999-12-31,CUYAHOGA FALLS,OH,Ohio,Eastern,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2020-02-06,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2020-03-11,2020-03-11,2020-09-27,Original,2022-07-20
2120,349,2042,FL2042,Franchise,2022-08-23,1999-12-31,MIAMI,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2022-08-23,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2022-08-23,2022-08-23,2022-08-23,Original,2022-08-23
2121,2033,1252,FL1252,Franchise,2019-01-16,1999-12-31,FORT LAUDERDALE,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2019-01-16,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2019-03-28,2019-03-28,2020-09-27,Original,2022-07-20
2122,173,1864,FL1864,Franchise,2021-10-28,1999-12-31,HIALEAH GARDENS,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2021-10-28,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2021-11-05,,2021-10-28,Original,2022-07-20
2123,320,2013,FL2013,Franchise,2023-03-21,1999-12-31,PALM SPRINGS,FL,Florida,Eastern,548.0,WEST PALM BEACH-FT. PIERCE,Active,2.0,Southeast,0.0,2023-03-21,Operational,DomesticFranchise,WEST PALM BEACH-FT. PIERCE,2023-03-21,,2023-03-21,Original,2023-03-21
2124,683,2377,OH2377,Franchise,2023-07-18,1999-12-31,BEREA,OH,Ohio,Central,510.0,CLEVELAND-AKRON (CANTON),Active,3.0,North,0.0,2023-07-18,Operational,DomesticFranchise,CLEVELAND-AKRON (CANTON),2023-07-18,,2023-07-18,Original,2023-07-18
2125,583,2276,NY2276,Franchise,2023-04-06,1999-12-31,SUNNYSIDE,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2023-04-06,Operational,DomesticFranchise,NEW YORK,2023-04-06,,2023-04-06,Original,2023-04-07
2126,624,2318,CT2318,Franchise,2023-04-06,1999-12-31,HAMDEN,CT,Connecticut,Eastern,533.0,HARTFORD & NEW HAVEN,Active,3.0,North,0.0,2023-04-06,Operational,DomesticFranchise,HARTFORD & NEW HAVEN,2023-04-06,,2023-04-06,Original,2023-04-06
2127,769,2463,KY2463,Franchise,2023-12-29,1999-12-31,LOUISVILLE,KY,Kentucky,Central,529.0,LOUISVILLE,Active,2.0,Southeast,0.0,2023-12-29,Operational,DomesticFranchise,LOUISVILLE,2023-12-29,,2023-12-29,Original,2023-12-29
2128,698,2392,TX2392,Franchise,2023-12-21,1999-12-31,ODESSA,TX,Texas,Central,633.0,ODESSA-MIDLAND,Active,1.0,Southwest,0.0,2023-12-21,Operational,DomesticFranchise,ODESSA-MIDLAND,2023-12-21,,2023-12-21,Original,2023-12-21
2129,671,2365,NY2365,Franchise,2023-12-20,1999-12-31,STATEN ISLAND,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2023-12-20,Operational,DomesticFranchise,NEW YORK,2023-12-20,,2023-12-20,Original,2023-12-20
2130,114587,2506,AL2506,Franchise,2023-11-16,1999-12-31,MADISON,AL,Alabama,Central,630.0,BIRMINGHAM (ANN AND TUSC),Active,2.0,Southeast,0.0,2023-11-16,Operational,DomesticFranchise,HUNTSVILLE-DECATUR (FLOR),2023-11-16,,2023-11-16,Original,2023-11-16
2131,2429,1650,AZ1650,Franchise,2020-02-10,1999-12-31,PHOENIX,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2020-02-10,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2020-03-11,2020-03-11,2020-09-27,Original,2022-07-20
2132,2443,1664,TX1664,Franchise,2020-02-03,1999-12-31,AUSTIN,TX,Texas,Central,635.0,AUSTIN,Active,1.0,Southwest,0.0,2020-02-03,Operational,DomesticFranchise,AUSTIN,2020-03-11,2020-03-11,2020-09-27,Original,2022-07-20
2133,2399,1620,AZ1620,Franchise,2019-12-28,1999-12-31,MESA,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2019-12-28,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2020-01-22,2020-01-22,2020-09-27,Original,2022-07-20
2134,1430,608,KY608,Franchise,2012-02-09,1999-12-31,LOUISVILLE,KY,Kentucky,Eastern,529.0,LOUISVILLE,Active,2.0,Southeast,0.0,2012-02-09,Operational,DomesticFranchise,LOUISVILLE,2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
2135,2328,1549,KY1549,Franchise,2019-04-09,1999-12-31,LOUISVILLE,KY,Kentucky,Eastern,529.0,LOUISVILLE,Active,2.0,Southeast,0.0,2019-04-09,Operational,DomesticFranchise,LOUISVILLE,2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
2136,2387,1608,KY1608,Franchise,2019-07-15,1999-12-31,LOUISVILLE,KY,Kentucky,Central,529.0,LOUISVILLE,Active,2.0,Southeast,0.0,2019-07-15,Operational,DomesticFranchise,LOUISVILLE,2019-09-18,2019-09-18,2020-09-27,Original,2022-07-20
2137,1593,771,KY771,Franchise,2014-06-11,1999-12-31,LOUISVILLE,KY,Kentucky,Eastern,529.0,LOUISVILLE,Active,2.0,Southeast,0.0,2014-06-11,Operational,DomesticFranchise,LOUISVILLE,2019-08-28,2019-08-28,2020-09-27,Original,2022-07-20
2138,2357,1578,AZ1578,Franchise,2019-10-28,1999-12-31,PHOENIX,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2019-10-28,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2019-11-13,2019-11-13,2020-09-27,Original,2022-07-20
2139,2403,1624,TX1624,Franchise,2021-10-19,1999-12-31,AUSTIN,TX,Texas,Central,635.0,AUSTIN,Active,1.0,Southwest,0.0,2021-10-19,Operational,DomesticFranchise,AUSTIN,2021-10-19,,2021-10-19,Original,2022-07-20
2140,760,2454,NJ2454,Franchise,2024-02-02,1999-12-31,SICKLERVILLE,NJ,New Jersey,Eastern,504.0,PHILADELPHIA,Active,3.0,North,0.0,2024-02-02,Operational,DomesticFranchise,PHILADELPHIA,2024-02-02,2024-02-02,2024-02-02,Original,2024-02-01
2141,580,2273,PA2273,Franchise,2022-08-29,1999-12-31,PHILADELPHIA,PA,Pennsylvania,Eastern,504.0,PHILADELPHIA,Active,3.0,North,0.0,2022-08-29,Operational,DomesticFranchise,PHILADELPHIA,,,2022-08-29,Non-Traditional Venue;University,2022-08-29
2142,609,2302,FL2302,Franchise,2023-05-09,1999-12-31,PINELLAS PARK,FL,Florida,Eastern,539.0,TAMPA-ST. PETE (SARASOTA),Active,2.0,Southeast,0.0,2023-05-09,Operational,DomesticFranchise,TAMPA-ST. PETE (SARASOTA),2023-05-15,,2023-05-09,Original,2023-05-09
2143,633,2327,IN2327,Franchise,2023-05-11,1999-12-31,CARMEL,IN,Indiana,Central,527.0,INDIANAPOLIS,Active,3.0,North,0.0,2023-05-11,Operational,DomesticFranchise,INDIANAPOLIS,2023-05-11,,2023-05-11,Original,2023-05-11
2144,648,2342,AZ2342,Franchise,2023-05-11,1999-12-31,SURPRISE,AZ,Arizona,Pacific,753.0,PHOENIX (PRESCOTT),Active,1.0,Southwest,0.0,2023-05-11,Operational,DomesticFranchise,PHOENIX (PRESCOTT),2023-05-11,,2023-05-11,Original,2023-05-11
2145,453,2146,PA2146,Franchise,2023-05-25,1999-12-31,PHILADELPHIA,PA,Pennsylvania,Eastern,504.0,PHILADELPHIA,Active,3.0,North,0.0,2023-05-25,Operational,DomesticFranchise,PHILADELPHIA,2023-05-25,,2023-05-25,Original,2023-05-25
2146,355,2048,FL2048,Franchise,2023-05-24,1999-12-31,CORAL SPRINGS,FL,Florida,Eastern,528.0,MIAMI-FT. LAUDERDALE,Active,2.0,Southeast,0.0,2023-05-24,Operational,DomesticFranchise,MIAMI-FT. LAUDERDALE,2023-05-24,,2023-05-24,Original,2023-05-24
2147,1723,932,TX932,Corporate,2023-09-25,1999-12-31,MESQUITE,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2023-09-25,Operational,DomesticCorporate,DALLAS-FT. WORTH,2023-09-25,,2023-09-25,Original,2023-09-25
2148,126977,2507,MS2507,Franchise,2023-12-09,1999-12-31,SOUTHAVEN,MS,Mississippi,Central,640.0,MEMPHIS,Active,2.0,Southeast,0.0,2023-12-09,Operational,DomesticFranchise,MEMPHIS,2023-12-09,,2023-12-09,Original,2023-12-09
2149,1432,610,CA610,Franchise,2012-08-25,2022-08-24,CONCORD,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Inactive,4.0,West,0.0,2012-08-25,Closed,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,,,2012-08-25,Original,2012-08-25
2150,1091,268,TX268,Franchise,2006-07-04,1999-12-31,SAN ANGELO,TX,Texas,Central,661.0,SAN ANGELO,Active,1.0,Southwest,0.0,2006-07-04,Temporary Closure,DomesticFranchise,SAN ANGELO,,,2006-07-04,Original,2006-07-04
2151,1961,1180,GA1180,Franchise,2016-12-14,1999-12-31,SMYRNA,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2016-12-14,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-20
2152,747,2441,NY2441,Franchise,2024-01-01,1999-12-31,JAMAICA,NY,New York,Eastern,501.0,NEW YORK,Active,3.0,North,0.0,2024-01-01,Operational,DomesticFranchise,NEW YORK,2024-01-01,,2023-12-30,Original,2023-12-30
2153,1550,728,WA728,Franchise,2014-03-01,1999-12-31,SPOKANE,WA,Washington,Pacific,881.0,SPOKANE,Active,4.0,West,0.0,2014-03-01,Operational,DomesticFranchise,SPOKANE,2019-10-16,2019-10-16,2020-09-27,Original,2022-07-20
2154,2307,1528,GA1528,Franchise,2019-01-26,1999-12-31,AUSTELL,GA,Georgia,Eastern,524.0,ATLANTA,Active,2.0,Southeast,0.0,2019-01-26,Operational,DomesticFranchise,ATLANTA,2019-06-05,2019-06-05,2020-09-27,Original,2022-07-20
2155,1952,1171,AL1171,Franchise,2016-06-27,1999-12-31,MONTGOMERY,AL,Alabama,Central,698.0,MONTGOMERY-SELMA,Active,2.0,Southeast,0.0,2016-06-27,Operational,DomesticFranchise,MONTGOMERY-SELMA,2019-12-11,2019-12-11,2020-09-27,Original,2022-07-20
2156,1279,457,AL457,Franchise,2008-12-27,1999-12-31,VALLEY,AL,Alabama,Central,522.0,"COLUMBUS, GA (OPELIKA, AL)",Active,2.0,Southeast,0.0,2008-12-27,Operational,DomesticFranchise,"COLUMBUS, GA (OPELIKA, AL)",,,2020-09-27,Original,2022-07-20
2159,1450,628,CA628,Franchise,2012-09-26,1999-12-31,SANTA CLARA,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2012-09-26,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2016-01-03,2020-09-27,Original,2022-07-20
2160,1605,783,CA783,Franchise,2015-05-03,1999-12-31,CAMPBELL,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2015-05-03,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2019-03-13,2020-09-27,Original,2022-07-20
2161,1623,801,CA801,Franchise,2015-01-26,1999-12-31,SAN JOSE,CA,California,Pacific,807.0,SAN FRANCISCO-OAK-SAN JOSE,Active,4.0,West,0.0,2015-01-26,Operational,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,2019-03-13,2019-03-13,2020-09-27,Original,2022-07-20
2162,483,2176,GA2176,Franchise,2024-04-15,1999-12-31,VALDOSTA,GA,Georgia,Central,530.0,TALLAHASSEE-THOMASVILLE,Active,2.0,Southeast,0.0,2024-04-15,Operational,DomesticFranchise,TALLAHASSEE-THOMASVILLE,2024-04-29,,2024-04-15,Original,2024-04-15
2163,1120,298,TX298,Corporate,2006-04-16,1999-12-31,FORT WORTH,TX,Texas,Central,623.0,DALLAS-FT. WORTH,Active,1.0,Southwest,0.0,2006-04-16,Operational,DomesticCorporate,DALLAS-FT. WORTH,2019-04-25,2019-04-25,2020-09-27,Original,2022-07-20
2164,2424,1645,TX1645,Franchise,2020-06-23,1999-12-31,EL PASO,TX,Texas,Mountain,765.0,EL PASO (LAS CRUCES),Active,1.0,Southwest,0.0,2020-06-23,Operational,DomesticFranchise,EL PASO (LAS CRUCES),2020-06-23,2020-06-24,2020-09-27,Original,2022-07-20
